0,100,43,0,43,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31,100,0,100,31,100,41,39,0,100,42,0,100,100,41,0,31
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19,100,100,100,0,30,31,100,0,19,100,100,0,30,31,100,19,100,100,100,0,31,100,100,0,19,100,100,0,19,31,100,24,100,100,100,100,23,31,100,24,100,100
0,31,0,32,100,100,31,32,100,0,30,31,100,100,100,36,100,0,36,100,100,0,36,100,100,100,100,100,100,100,100,100,100,100,37,31,32,100,100,31,32,100,100,30,31,100,0,31,36,100,0,36,100,100,0,36,100,100,100,100,100,100,100,100
0,100,100,100,100,20,100,100,0,100,19,100,0,20,100,100,0,100,100,20,0,20,100,100,0,100,19,100,0,20,100,100,0,100,100,20,0,20,100,100,0,100,19,100,0,20,100,100,0,100,100,20,0,100,20,100,0,26,19,100,0,20,100,100
0,100,100,20,0,100,100,100,100,100,100,20,0,100,100,100,100,100,100,22,0,100,100,100,100,100,100,22,0,100,100,100,100,36,0,24,0,100,100,100,100,36,0,24,0,100,100,100,100,100,100,24,0,100,100,100,100,100,100,24,0,36,0,27
0,100,100,24,0,100,27,0,100,100,100,23,100,0,100,100,100,100,23,100,0,100,100,25,0,100,100,100,100,100,100,100,100,100,100,24,0,100,27,0,100,100,100,24,0,100,100,24,0,100,100,23,0,100,27,25,0,25,0,0,100,100,100,24
0,100,100,100,100,100,36,100,100,0,39,100,100,31,0,31,100,100,100,100,100,0,36,100,100,0,39,100,100,31,0,31,100,0,31,100,100,0,36,100,100,0,39,100,100,31,0,31,100,0,31,100,100,0,36,100,100,0,39,100,100,31,0,31
0,27,24,100,0,100,29,100,100,27,24,100,100,0,100,24,0,100,24,100,0,100,29,100,100,0,24,100,100,0,100,24,0,100,24,100,0,100,29,100,0,100,24,100,100,0,100,24,0,27,24,100,0,100,29,100,0,27,24,100,100,0,100,24
0,100,22,0,24,0,27,22,0,100,100,100,22,0,22,100,0,37,22,0,100,100,22,100,0,100,100,100,22,0,27,22,0,100,100,22,0,21,27,22,0,100,100,100,22,21,27,22,0,21,22,100,100,0,27,22,0,100,18,0,22,0,27,22
0,100,100,100,19,0,21,17,100,0,100,18,0,100,100,100,100,100,100,100,19,0,100,17,100,0,100,18,0,100,100,100,100,100,100,100,19,0,100,17,100,0,100,18,0,100,100,100,100,100,100,100,19,0,100,17,100,0,100,0,100,100,100,18
0,23,24,100,100,0,100,28,0,100,100,100,100,100,100,100,100,24,25,100,100,24,100,100,100,22,100,100,100,100,100,100,100,0,24,100,100,0,100,24,100,0,24,100,23,0,100,24,100,0,100,24,23,0,100,100,100,100,100,23,100,0,100,24
0,24,0,24,0,100,100,24,0,100,27,0,100,100,26,0,100,100,100,100,100,100,100,24,0,26,0,100,100,38,100,24,0,100,24,100,0,26,0,24,100,0,26,0,100,26,100,0,100,24,100,100,0,38,100,24,0,100,27,0,100,0,26,100
0,100,24,100,25,0,100,24,100,0,100,25,100,0,100,100,100,100,24,100,100,0,100,24,0,100,100,25,100,20,0,19,0,100,24,100,100,33,0,24,100,0,100,25,100,32,0,100,100,100,24,100,100,0,100,24,100,31,0,25,100,0,19,100
0,100,100,28,24,0,100,27,100,22,100,24,100,0,100,24,0,100,100,28,24,0,100,27,100,0,22,24,100,0,100,24,0,100,100,28,24,0,100,27,100,0,22,24,100,0,100,24,0,100,100,28,24,0,100,27,100,0,22,24,100,0,100,24
0,100,100,19,100,0,100,19,100,0,100,20,100,0,100,20,100,0,23,24,100,0,23,24,100,0,20,100,100,0,100,20,100,0,100,19,100,0,100,19,100,0,100,20,100,0,20,100,100,0,24,100,100,0,24,100,100,0,100,20,100,0,100,20
0,29,100,0,30,0,29,100,0,100,31,100,30,0,100,29,0,100,29,0,30,0,29,100,0,100,31,100,30,0,100,29,100,0,29,0,30,0,29,100,0,100,31,100,30,0,100,29,100,0,29,0,30,0,29,100,0,100,31,100,30,29,0,29
0,31,0,27,0,32,100,0,33,32,100,0,32,0,100,41,27,0,100,27,0,100,100,100,33,0,100,32,0,100,100,32,39,0,100,27,0,100,100,32,33,32,0,32,100,100,0,42,27,0,100,27,100,0,100,32,33,0,100,32,100,0,100,32
0,19,100,0,19,100,0,20,100,0,100,20,100,0,20,100,0,19,100,0,19,100,0,20,100,0,100,20,100,0,20,100,0,19,100,0,19,100,0,20,100,0,100,20,100,0,20,100,0,19,100,0,19,100,0,20,100,0,100,20,100,0,20,24
0,33,100,100,36,27,0,30,37,33,100,100,0,26,27,30,100,33,100,0,24,27,29,30,100,33,100,100,0,27,0,30,100,33,100,0,26,0,100,30,0,33,100,100,0,26,0,30,100,33,100,0,24,27,26,30,100,33,100,100,0,26,27,30
0,43,100,36,100,43,100,0,36,0,31,100,100,0,100,100,100,43,100,36,100,43,100,0,36,0,31,100,100,46,100,100,100,43,100,0,36,0,43,0,36,0,31,100,100,0,100,100,100,100,43,100,100,0,43,100,0,100,31,100,100,0,46,100
0,100,24,100,0,24,100,0,100,24,100,100,0,100,100,100,100,24,100,100,100,0,100,24,0,36,0,24,0,24,100,0,100,24,100,100,100,100,0,24,0,37,0,24,0,22,100,0,100,100,24,100,100,0,100,24,0,37,0,24,0,0,23,100
0,36,100,100,100,38,0,39,100,36,100,100,100,100,100,100,0,36,100,100,100,0,100,39,100,36,100,100,100,100,100,0,100,36,100,100,100,40,0,39,100,36,100,100,100,100,100,100,0,36,100,100,100,38,0,39,100,36,100,100,100,0,100,35
0,100,100,100,100,100,31,34,100,100,0,36,0,100,100,34,100,0,100,100,100,100,100,34,100,0,36,100,0,100,31,34,100,0,100,100,100,100,100,34,100,0,100,36,0,100,31,34,100,0,100,100,100,100,100,34,100,36,0,36,0,100,31,34
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22,0,22,100,100,100,0,27,23,27,100,100,23,22,100,0,22,0,0,22,100,100,100
0,100,25,24,100,0,24,25,22,0,22,25,100,0,24,27,100,0,25,24,100,0,24,25,22,100,100,25,100,0,23,27,100,0,25,24,100,0,24,25,22,0,23,25,100,0,23,27,100,0,24,100,100,0,25,100,22,0,22,25,100,0,23,27
0,100,100,20,0,20,100,0,20,100,0,20,100,0,100,20,0,19,100,0,19,0,100,19,0,19,100,100,0,100,100,100,100,100,100,20,100,100,0,20,0,20,15,0,20,0,100,20,0,19,100,0,19,0,100,19,0,18,0,100,100,100,19,100
0,100,100,100,16,0,22,21,22,100,0,16,100,0,100,100,100,100,100,100,16,0,100,21,100,100,0,16,100,0,100,100,100,16,0,100,16,0,100,21,100,0,100,16,100,0,100,100,100,16,100,0,16,0,100,21,100,0,100,0,100,100,16,100
0,100,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,26,0,27,19,100,0,24,100,27,0,27,19
0,100,100,100,20,0,100,100,100,100,18,100,0,100,100,100,24,0,100,100,100,100,100,100,100,100,100,100,27,0,100,100,24,0,100,100,100,100,100,100,100,100,100,19,0,100,100,100,24,0,100,100,100,100,100,100,100,100,100,19,0,0,100,22
0,100,100,26,0,100,36,26,29,0,100,31,24,0,27,100,26,0,100,26,0,100,100,26,29,0,100,31,0,100,27,26,0,100,100,26,0,100,24,26,29,0,27,31,0,100,100,27,100,0,100,26,0,100,100,26,29,0,27,31,35,0,100,26
